doc,A_sent_id,A_speaker,A_text,A_sound_url,A_tokens,A_pos_tags,B_sent_id,B_speaker,B_text,B_sound_url,B_tokens,B_pos_tags,B_token_count,B_has_verbal_bc,B_all_in_lexicon,first_token_form,first_token_lemma,first_token_upos,first_token_deprel,backchannel_type,A_is_question,A_continues,warnings,keep?
Gos283,Gos283.s258,Mm-prij-06005,"dokurči , dokurči ti , veš .",https://nl.ijs.si/project/gos20/Gos283/Gos283.s258.mp3,dokurči dokurči ti veš,VERB VERB PRON VERB,Gos283.s259,Nm-prij-06006,"ja , gor ti pride , ne , potlej ti ima že vse isti okus , se meni zdi .",https://nl.ijs.si/project/gos20/Gos283/Gos283.s259.mp3,ja gor ti pride ne potlej ti ima že vse isti okus se meni zdi,PART ADV PRON VERB PART ADV PRON VERB PART DET DET NOUN PRON PRON VERB,15,0,0,ja,ja,PART,discourse,responsive,0,1,not_all_in_lexicon; a_continues,
Gos283,Gos283.s259,Nm-prij-06006,"ja , gor ti pride , ne , potlej ti ima že vse isti okus , se meni zdi .",https://nl.ijs.si/project/gos20/Gos283/Gos283.s259.mp3,ja gor ti pride ne potlej ti ima že vse isti okus se meni zdi,PART ADV PRON VERB PART ADV PRON VERB PART DET DET NOUN PRON PRON VERB,Gos283.s260,Mm-prij-06005,"eh , nikakvo , nikakvo .",https://nl.ijs.si/project/gos20/Gos283/Gos283.s260.mp3,eh nikakvo nikakvo,INTJ ADV ADV,3,0,0,eh,eh,INTJ,discourse,surprise,0,0,not_all_in_lexicon,
Gos284,Gos284.s106,Zf-star-06003,"znaš to , ne vem , kako bo to raslo .",https://nl.ijs.si/project/gos20/Gos284/Gos284.s106.mp3,znaš to ne vem kako bo to raslo,VERB DET PART VERB ADV AUX DET VERB,Gos284.s107,Mf-otro-06004,ja .,https://nl.ijs.si/project/gos20/Gos284/Gos284.s107.mp3,ja,PART,1,0,1,ja,ja,PART,root,responsive,0,1,a_continues,
Gos285,Gos285.s181,Am-prij-07100,kašlja .,https://nl.ijs.si/project/gos20/Gos285/Gos285.s181.mp3,kašlja,VERB,Gos285.s182,Bf-prij-07101,"ja , zakaj ?",https://nl.ijs.si/project/gos20/Gos285/Gos285.s182.mp3,ja zakaj,PART ADV,2,0,0,ja,ja,PART,discourse,responsive,0,1,not_all_in_lexicon; a_continues,
Gos285,Gos285.s182,Bf-prij-07101,"ja , zakaj ?",https://nl.ijs.si/project/gos20/Gos285/Gos285.s182.mp3,ja zakaj,PART ADV,Gos285.s184,Am-prij-07100,"ja , ker je tlele zraven .",https://nl.ijs.si/project/gos20/Gos285/Gos285.s184.mp3,ja ker je tlele zraven,PART SCONJ VERB ADV ADV,5,0,0,ja,ja,PART,discourse,responsive,1,0,a_is_question; not_all_in_lexicon,
Gos285,Gos285.s192,Bf-prij-07101,kaj pa sploh delate vi ?,https://nl.ijs.si/project/gos20/Gos285/Gos285.s192.mp3,kaj pa sploh delate vi,PRON CCONJ PART VERB PRON,Gos285.s194,Am-prij-07100,a ?,https://nl.ijs.si/project/gos20/Gos285/Gos285.s194.mp3,a,INTJ,1,0,1,a,a,INTJ,root,surprise,1,1,a_is_question; a_continues,
Gos285,Gos285.s201,Bf-prij-07101,"uh , eem , kaj , tvoja mama bo tlele do ponedeljka ?",https://nl.ijs.si/project/gos20/Gos285/Gos285.s201.mp3,uh eem kaj tvoja mama bo tlele do ponedeljka,INTJ INTJ ADV DET NOUN VERB ADV ADP NOUN,Gos285.s202,Am-prij-07100,"aha , ja , z mano bo šla nazaj .",https://nl.ijs.si/project/gos20/Gos285/Gos285.s202.mp3,aha ja z mano bo šla nazaj,INTJ PART ADP PRON AUX VERB ADV,7,0,0,aha,aha,INTJ,discourse,responsive,1,1,a_is_question; not_all_in_lexicon; a_continues,
Gos285,Gos285.s203,Bf-prij-07101,kaj nima on službe ?,https://nl.ijs.si/project/gos20/Gos285/Gos285.s203.mp3,kaj nima on službe,ADV VERB PRON NOUN,Gos285.s205,Am-prij-07100,ne .,https://nl.ijs.si/project/gos20/Gos285/Gos285.s205.mp3,ne,PART,1,0,1,ne,ne,PART,root,surprise,1,0,a_is_question,
Gos285,Gos285.s207,Am-prij-07100,"zakaj , če je praznik jutri ali pojutrišnjem .",https://nl.ijs.si/project/gos20/Gos285/Gos285.s207.mp3,zakaj če je praznik jutri ali pojutrišnjem,ADV SCONJ AUX NOUN ADV CCONJ ADV,Gos285.s208,Bf-prij-07101,"aja , točno .",https://nl.ijs.si/project/gos20/Gos285/Gos285.s208.mp3,aja točno,INTJ ADV,2,0,0,aja,aja,INTJ,discourse,responsive,0,1,not_all_in_lexicon; a_continues,
Gos286,Gos286.s371,Am-prij-07102,"pa ne vem , no , kaj je to z- , kaj je to z [name:personal] , sploh njega nisem videl že , tako , kar pol leta .",https://nl.ijs.si/project/gos20/Gos286/Gos286.s371.mp3,pa ne vem no kaj je to z- kaj je to z [name:personal] sploh njega nisem videl že tako kar pol leta,CCONJ PART VERB PART PRON VERB DET X PRON VERB DET ADP PROPN PART PRON AUX VERB PART ADV ADV DET NOUN,Gos286.s373,Bm-prij-07103,"ja , veš kaj , on je absolvent , ne .",https://nl.ijs.si/project/gos20/Gos286/Gos286.s373.mp3,ja veš kaj on je absolvent ne,PART VERB PRON PRON AUX NOUN PART,7,0,0,ja,ja,PART,discourse,responsive,0,1,not_all_in_lexicon; a_continues,
Gos286,Gos286.s373,Bm-prij-07103,"ja , veš kaj , on je absolvent , ne .",https://nl.ijs.si/project/gos20/Gos286/Gos286.s373.mp3,ja veš kaj on je absolvent ne,PART VERB PRON PRON AUX NOUN PART,Gos286.s374,Am-prij-07102,ja .,https://nl.ijs.si/project/gos20/Gos286/Gos286.s374.mp3,ja,PART,1,0,1,ja,ja,PART,root,responsive,0,1,a_continues,
Gos286,Gos286.s377,Am-prij-07102,[name:personal] pa [name:personal] sta še skupaj ?,https://nl.ijs.si/project/gos20/Gos286/Gos286.s377.mp3,[name:personal] pa [name:personal] sta še skupaj,PROPN CCONJ PROPN VERB PART ADV,Gos286.s378,Bm-prij-07103,"ja , zdaj sta spet skupaj .",https://nl.ijs.si/project/gos20/Gos286/Gos286.s378.mp3,ja zdaj sta spet skupaj,PART ADV VERB ADV ADV,5,0,0,ja,ja,PART,discourse,responsive,1,1,a_is_question; not_all_in_lexicon; a_continues,
Gos286,Gos286.s378,Bm-prij-07103,"ja , zdaj sta spet skupaj .",https://nl.ijs.si/project/gos20/Gos286/Gos286.s378.mp3,ja zdaj sta spet skupaj,PART ADV VERB ADV ADV,Gos286.s379,Am-prij-07102,"ja , vem , ja , mislim , ja , z- , zdaj , če sta še , od zdaj naprej , ko sta pač začela spet hoditi .",https://nl.ijs.si/project/gos20/Gos286/Gos286.s379.mp3,ja vem ja mislim ja z- zdaj če sta še od zdaj naprej ko sta pač začela spet hoditi,PART VERB PART VERB PART X ADV SCONJ VERB PART ADP ADV ADV SCONJ AUX PART VERB ADV VERB,19,1,0,ja,ja,PART,discourse,responsive,0,1,has_verbal_bc; not_all_in_lexicon; a_continues,
Gos286,Gos286.s379,Am-prij-07102,"ja , vem , ja , mislim , ja , z- , zdaj , če sta še , od zdaj naprej , ko sta pač začela spet hoditi .",https://nl.ijs.si/project/gos20/Gos286/Gos286.s379.mp3,ja vem ja mislim ja z- zdaj če sta še od zdaj naprej ko sta pač začela spet hoditi,PART VERB PART VERB PART X ADV SCONJ VERB PART ADP ADV ADV SCONJ AUX PART VERB ADV VERB,Gos286.s380,Bm-prij-07103,"ja , še ja .",https://nl.ijs.si/project/gos20/Gos286/Gos286.s380.mp3,ja še ja,PART PART PART,3,0,0,ja,ja,PART,discourse,responsive,0,1,not_all_in_lexicon; a_continues,
Gos286,Gos286.s380,Bm-prij-07103,"ja , še ja .",https://nl.ijs.si/project/gos20/Gos286/Gos286.s380.mp3,ja še ja,PART PART PART,Gos286.s381,Am-prij-07102,"ja , to , eh , to je tako smešno .",https://nl.ijs.si/project/gos20/Gos286/Gos286.s381.mp3,ja to eh to je tako smešno,PART DET INTJ DET AUX ADV ADJ,7,0,0,ja,ja,PART,discourse,responsive,0,1,not_all_in_lexicon; a_continues,
Gos286,Gos286.s382,Bm-prij-07103,"ful , ja .",https://nl.ijs.si/project/gos20/Gos286/Gos286.s382.mp3,ful ja,ADV PART,Gos286.s383,Am-prij-07102,"no ja , eee , kaj zdaj , ona hodi tudi na salso ?",https://nl.ijs.si/project/gos20/Gos286/Gos286.s383.mp3,no ja eee kaj zdaj ona hodi tudi na salso,PART PART INTJ ADV ADV PRON VERB PART ADP NOUN,10,0,0,no,no,PART,discourse,surprise,0,1,not_all_in_lexicon; a_continues,
Gos286,Gos286.s383,Am-prij-07102,"no ja , eee , kaj zdaj , ona hodi tudi na salso ?",https://nl.ijs.si/project/gos20/Gos286/Gos286.s383.mp3,no ja eee kaj zdaj ona hodi tudi na salso,PART PART INTJ ADV ADV PRON VERB PART ADP NOUN,Gos286.s384,Bm-prij-07103,"ne , ne , to [name:personal] sam hodi na salso , veš .",https://nl.ijs.si/project/gos20/Gos286/Gos286.s384.mp3,ne ne to [name:personal] sam hodi na salso veš,PART PART DET PROPN ADJ VERB ADP NOUN VERB,9,0,0,ne,ne,PART,discourse,surprise,1,0,a_is_question; not_all_in_lexicon,
Artur-J-Gvecg-P500026,Artur-J-Gvecg-P500026.s299-s307_reseg.200,Artur-J-G3057,"torej je še kako pomembno , da so pač , e , vsi ukrepi pravilno oziroma preprosto razloženi , zdravorazumsko , da jih normalno lahko eee , vidiš , kaj je tudi v ozadju , e , teh , eee , ukrepov .",https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P500026.s299-s307.mp3,torej je še kako pomembno da so pač e vsi ukrepi pravilno oziroma preprosto razloženi zdravorazumsko da jih normalno lahko eee vidiš kaj je tudi v ozadju e teh eee ukrepov,CCONJ AUX PART ADV ADJ SCONJ AUX PART INTJ DET NOUN ADV CCONJ ADV ADJ ADV SCONJ PRON ADV ADV INTJ VERB PRON VERB PART ADP NOUN INTJ DET INTJ NOUN,Artur-J-Gvecg-P500026.s308-s310_reseg.201,Artur-J-G3056,"seveda , in ne samo to , ja , ampak da so ukrepi dosledni .",https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P500026.s308-s310.mp3,seveda in ne samo to ja ampak da so ukrepi dosledni,PART CCONJ PART PART DET PART CCONJ SCONJ AUX NOUN ADJ,11,0,0,seveda,seveda,PART,discourse,responsive,0,0,not_all_in_lexicon,
Artur-J-Gvecg-P500026,Artur-J-Gvecg-P500026.s319-s323_reseg.205,Artur-J-G3056,"in komunikacija mora biti jasna , kratka , razumljiva in dosledna in pa predvsem tudi politiki in mnenjski vodja morajo imeti integriteto in se ravnati po lastnih navodilih .",https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P500026.s319-s323.mp3,in komunikacija mora biti jasna kratka razumljiva in dosledna in pa predvsem tudi politiki in mnenjski vodja morajo imeti integriteto in se ravnati po lastnih navodilih,CCONJ NOUN VERB AUX ADJ ADJ ADJ CCONJ ADJ CCONJ CCONJ PART PART NOUN CCONJ ADJ NOUN VERB VERB NOUN CCONJ PRON VERB ADP ADJ NOUN,Artur-J-Gvecg-P500026.s327-s328_reseg.209,Artur-J-G3055,"Ja , če se smem vključiti rahlo v zagovor znanosti , ne .",https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P500026.s327-s328.mp3,Ja če se smem vključiti rahlo v zagovor znanosti ne,PART SCONJ PRON VERB VERB ADV ADP NOUN NOUN PART,10,0,0,Ja,ja,PART,discourse,responsive,0,0,not_all_in_lexicon,
Artur-J-Gvecg-P500048,Artur-J-Gvecg-P500048.s24_reseg.359,Artur-J-G3097,"tukaj ni poenotene , eem , ni poenotenosti .",https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P500048.s24.mp3,tukaj ni poenotene eem ni poenotenosti,ADV AUX ADJ INTJ VERB NOUN,Artur-J-Gvecg-P500048.s31_reseg.362,Artur-J-G3023,"ja , lepo pozdravljeni tudi v imenu pediatrov .",https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P500048.s31.mp3,ja lepo pozdravljeni tudi v imenu pediatrov,PART ADV ADJ PART ADP NOUN NOUN,7,0,0,ja,ja,PART,discourse,responsive,0,0,not_all_in_lexicon,
Artur-J-Gvecg-P580003,Artur-J-Gvecg-P580003.s9-s11_reseg.556.2,Artur-J-G4531,del tvojega glasbenega značaja je čista zafrkancija .,https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580003.s9-s11.mp3,del tvojega glasbenega značaja je čista zafrkancija,NOUN DET ADJ NOUN AUX ADJ NOUN,Artur-J-Gvecg-P580003.s13-s19_reseg.558,Artur-J-G4530,"ja , Alpska saga je pa nastala zaradi ljudi , ki so , tudi na nastopih s partizani pa še marsikje drugje so spraševali , Agropop bo še kdaj , bo še , skupaj smo pač razložili , da zaradi zdravstvenih težav Šerbi ne bomo nastopali , da pa v obliki tega muzikala nekako približali Agropop ljudem .",https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580003.s13-s19.mp3,ja Alpska saga je pa nastala zaradi ljudi ki so tudi na nastopih s partizani pa še marsikje drugje so spraševali Agropop bo še kdaj bo še skupaj smo pač razložili da zaradi zdravstvenih težav Šerbi ne bomo nastopali da pa v obliki tega muzikala nekako približali Agropop ljudem,PART ADJ NOUN AUX CCONJ VERB ADP NOUN SCONJ AUX PART ADP NOUN ADP NOUN CCONJ PART ADV ADV AUX VERB PROPN VERB PART ADV VERB PART ADV AUX PART VERB SCONJ ADP ADJ NOUN PROPN PART AUX VERB SCONJ CCONJ ADP NOUN DET NOUN ADV VERB PROPN NOUN,49,0,0,ja,ja,PART,discourse,responsive,0,1,not_all_in_lexicon; a_continues,
Artur-J-Gvecg-P580003,Artur-J-Gvecg-P580003.s63-s64_reseg.568,Artur-J-G4531,"uspešnice so v novi preobleki , režiser pa je Jure Ivanušič .",https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580003.s63-s64.mp3,uspešnice so v novi preobleki režiser pa je Jure Ivanušič,NOUN VERB ADP ADJ NOUN NOUN CCONJ AUX PROPN PROPN,Artur-J-Gvecg-P580003.s65-s66_reseg.569,Artur-J-G4530,"tako , iskali smo človeka , ki bo znal to energijo Agropopa pa tudi samega scenarija fajn prenesti na oder , in , e , Jure je to super opravil .",https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580003.s65-s66.mp3,tako iskali smo človeka ki bo znal to energijo Agropopa pa tudi samega scenarija fajn prenesti na oder in e Jure je to super opravil,ADV VERB AUX NOUN SCONJ AUX VERB DET NOUN PROPN CCONJ PART ADJ NOUN ADV VERB ADP NOUN CCONJ INTJ PROPN AUX DET ADV VERB,25,0,0,tako,tako,ADV,discourse,responsive,0,1,not_all_in_lexicon; a_continues,
Artur-J-Gvecg-P580003,Artur-J-Gvecg-P580003.s86-s89_reseg.576,Artur-J-G4531,"prvega aprila se je skupina Agropop , e , s svojo zbirko največjih uspešnic vrnila na svoj način na odre gledališča z velikim glasbenim spektaklom , muzikalom z naslovom Alpska saga , tudi Milan Kučan s Štefko .",https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580003.s86-s89.mp3,prvega aprila se je skupina Agropop e s svojo zbirko največjih uspešnic vrnila na svoj način na odre gledališča z velikim glasbenim spektaklom muzikalom z naslovom Alpska saga tudi Milan Kučan s Štefko,ADJ NOUN PRON AUX NOUN PROPN INTJ ADP DET NOUN ADJ NOUN VERB ADP DET NOUN ADP NOUN NOUN ADP ADJ ADJ NOUN NOUN ADP NOUN ADJ NOUN PART PROPN PROPN ADP PROPN,Artur-J-Gvecg-P580003.s90-s94_reseg.577,Artur-J-G4530,"no , glede na to , da je bil naš prvi predsednik osamosvojitvene Slovenije , smo ga pač povabili , in , e , se je odzval vabilu in smo bili tudi sami presenečeni , je zelo užival v predstavi .",https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580003.s90-s94.mp3,no glede na to da je bil naš prvi predsednik osamosvojitvene Slovenije smo ga pač povabili in e se je odzval vabilu in smo bili tudi sami presenečeni je zelo užival v predstavi,PART ADV ADP DET SCONJ AUX AUX DET ADJ NOUN ADJ PROPN AUX PRON PART VERB CCONJ INTJ PRON AUX VERB NOUN CCONJ AUX AUX PART ADJ ADJ AUX ADV VERB ADP NOUN,33,0,0,no,no,PART,discourse,surprise,0,0,not_all_in_lexicon,
Artur-J-Gvecg-P580009,Artur-J-Gvecg-P580009.s8_reseg.586,Artur-J-G4539,"ker sva z Branetom novinarska kolega , se bova seveda tikala .",https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580009.s8.mp3,ker sva z Branetom novinarska kolega se bova seveda tikala,SCONJ AUX ADP PROPN ADJ NOUN PRON AUX PART VERB,Artur-J-Gvecg-P580009.s9_reseg.587,Artur-J-G4538,seveda .,https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580009.s9.mp3,seveda,PART,1,0,1,seveda,seveda,PART,root,responsive,0,0,ok,
Artur-J-Gvecg-P580009,Artur-J-Gvecg-P580009.s33_reseg.601,Artur-J-G4539,ali je rimska pet,https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580009.s33.mp3,ali je rimska pet,ADV AUX ADJ NUM,Artur-J-Gvecg-P580009.s34_reseg.602,Artur-J-G4538,"tako ja , rimska pet , ja , ja , eee .",https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580009.s34.mp3,tako ja rimska pet ja ja eee,ADV PART ADJ NUM PART PART INTJ,7,0,0,tako,tako,ADV,discourse,responsive,0,0,not_all_in_lexicon,
Artur-J-Gvecg-P580009,Artur-J-Gvecg-P580009.s5-s6_reseg.584,Artur-J-G4539,"brane Piano , dobrodošel na Štajerskem valu .",https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580009.s5-s6.mp3,brane Piano dobrodošel na Štajerskem valu,PROPN PROPN ADJ ADP ADJ NOUN,Artur-J-Gvecg-P580009.s77_reseg.619,Artur-J-G4538,"ja seveda , eee , hm , jaz imam to težavo , slišal sem dosti očitkov , seveda predvsem od tistih , ki so nastopali v mojih kolumnah , to so predvsem pomembni ljudje .",https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580009.s77.mp3,ja seveda eee hm jaz imam to težavo slišal sem dosti očitkov seveda predvsem od tistih ki so nastopali v mojih kolumnah to so predvsem pomembni ljudje,PART PART INTJ INTJ PRON VERB DET NOUN VERB AUX DET NOUN PART PART ADP DET SCONJ AUX VERB ADP DET NOUN DET AUX PART ADJ NOUN,27,0,0,ja,ja,PART,discourse,responsive,0,0,not_all_in_lexicon,
Artur-J-Gvecg-P580009,Artur-J-Gvecg-P580009.s29-s31_reseg.599,Artur-J-G4539,"zakaj si se odločil , da jih nekaj od teh izbereš v , kaj je to , knjiga , učbenik , zgodovinska knjiga , zgodovina Celja in okolice .",https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580009.s29-s31.mp3,zakaj si se odločil da jih nekaj od teh izbereš v kaj je to knjiga učbenik zgodovinska knjiga zgodovina Celja in okolice,ADV AUX PRON VERB SCONJ PRON DET ADP DET VERB ADP PRON AUX DET NOUN NOUN ADJ NOUN NOUN PROPN CCONJ NOUN,Artur-J-Gvecg-P580009.s35-s38_reseg.603,Artur-J-G4538,"dobro , jaz mislim , da sem lahko takrat sproti , ko sem pisal in , in tudi zdaj , ko je to zbrano na enem mestu , seveda ne vse , to je recimo dobra tretjina kolumen , ki sem jih pisal za različne časopise pa vse na enak način .",https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580009.s35-s38.mp3,dobro jaz mislim da sem lahko takrat sproti ko sem pisal in in tudi zdaj ko je to zbrano na enem mestu seveda ne vse to je recimo dobra tretjina kolumen ki sem jih pisal za različne časopise pa vse na enak način,ADJ PRON VERB SCONJ VERB ADV ADV ADV SCONJ AUX VERB CCONJ CCONJ PART ADV SCONJ AUX DET ADJ ADP NUM NOUN PART PART DET DET AUX VERB ADJ NOUN NOUN SCONJ AUX PRON VERB ADP ADJ NOUN CCONJ DET ADP DET NOUN,43,0,0,dobro,dober,ADJ,discourse,responsive,0,0,not_all_in_lexicon,
Artur-J-Gvecg-P580023,Artur-J-Gvecg-P580023.s11_reseg.629,Artur-J-G4554,lepo pozdravljeni in hvala za povabilo .,https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580023.s11.mp3,lepo pozdravljeni in hvala za povabilo,ADV ADJ CCONJ NOUN ADP NOUN,Artur-J-Gvecg-P580023.s17_reseg.631,Artur-J-G4544,tako .,https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580023.s17.mp3,tako,ADV,1,0,1,tako,tako,ADV,root,responsive,0,0,ok,
Artur-J-Gvecg-P580023,Artur-J-Gvecg-P580023.s72_reseg.654,Artur-J-G4544,po gimnaziji v Brežicah ste nadaljevali šolanje oziroma študij na Pedagoški fakulteti v Mariboru .,https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580023.s72.mp3,po gimnaziji v Brežicah ste nadaljevali šolanje oziroma študij na Pedagoški fakulteti v Mariboru,ADP NOUN ADP PROPN AUX VERB NOUN CCONJ NOUN ADP ADJ NOUN ADP PROPN,Artur-J-Gvecg-P580023.s73_reseg.655,Artur-J-G4554,tako .,https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580023.s73.mp3,tako,ADV,1,0,1,tako,tako,ADV,root,responsive,0,1,a_continues,
Artur-J-Gvecg-P580023,Artur-J-Gvecg-P580023.s95_reseg.665,Artur-J-G4544,pri Akademskem pevskem zboru v Mariboru je [name:personal] [name:surname] asistentka in korepetitorka .,https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580023.s95.mp3,pri Akademskem pevskem zboru v Mariboru je [name:personal] [name:surname] asistentka in korepetitorka,ADP ADJ ADJ NOUN ADP PROPN AUX PROPN PROPN NOUN CCONJ NOUN,Artur-J-Gvecg-P580023.s98_reseg.667,Artur-J-G4554,"ja , je kar odgovornost .",https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580023.s98.mp3,ja je kar odgovornost,PART AUX ADV NOUN,4,0,0,ja,ja,PART,discourse,responsive,0,0,not_all_in_lexicon,
Artur-J-Gvecg-P580023,Artur-J-Gvecg-P580023.s114-s115_reseg.675.0,Artur-J-G4544,"veliko tudi gostujete in pa eee nagrade , jih je tudi",https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580023.s114-s115.mp3,veliko tudi gostujete in pa eee nagrade jih je tudi,DET PART VERB CCONJ CCONJ INTJ NOUN PRON VERB PART,Artur-J-Gvecg-P580023.s114-s115_reseg.675.1,Artur-J-G4554,ja .,https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580023.s114-s115.mp3,ja,PART,1,0,1,ja,ja,PART,root,responsive,0,0,ok,
Artur-J-Gvecg-P580041,Artur-J-Gvecg-P580041.s14_reseg.692,Artur-J-G4531,"na mizah so danes dobrote , ki imajo svoje izročilo in sporočilo .",https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580041.s14.mp3,na mizah so danes dobrote ki imajo svoje izročilo in sporočilo,ADP NOUN VERB ADV NOUN SCONJ VERB DET NOUN CCONJ NOUN,Artur-J-Gvecg-P580041.s15_reseg.693,Artur-J-G4521,"ja , vsaka velikonočna jed ima , e , svoj simbol .",https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580041.s15.mp3,ja vsaka velikonočna jed ima e svoj simbol,PART DET ADJ NOUN VERB INTJ DET NOUN,8,0,0,ja,ja,PART,discourse,responsive,0,0,not_all_in_lexicon,
Artur-J-Gvecg-P580041,Artur-J-Gvecg-P580041.s22_reseg.697,Artur-J-G4531,"vaš poklic kliče , da ste tudi danes v službi .",https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580041.s22.mp3,vaš poklic kliče da ste tudi danes v službi,DET NOUN VERB SCONJ VERB PART ADV ADP NOUN,Artur-J-Gvecg-P580041.s23_reseg.698,Artur-J-G4521,"ja , za tele velike praznike , predvsem za veliko noč , ki je največji krščanski praznik .",https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580041.s23.mp3,ja za tele velike praznike predvsem za veliko noč ki je največji krščanski praznik,PART ADP DET ADJ NOUN PART ADP ADJ NOUN SCONJ AUX ADJ ADJ NOUN,14,0,0,ja,ja,PART,discourse,responsive,0,0,not_all_in_lexicon,
Artur-J-Gvecg-P580041,Artur-J-Gvecg-P580041.s29_reseg.701,Artur-J-G4531,"to pa , da niste s svojimi doma …",https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580041.s29.mp3,to pa da niste s svojimi doma,DET CCONJ SCONJ VERB ADP DET ADV,Artur-J-Gvecg-P580041.s30_reseg.702,Artur-J-G4521,"Ja , se navadiš .",https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580041.s30.mp3,Ja se navadiš,PART PRON VERB,3,0,0,Ja,ja,PART,discourse,responsive,0,0,not_all_in_lexicon,
Artur-J-Gvecg-P580041,Artur-J-Gvecg-P580041.s51_reseg.716,Artur-J-G4531,zanimala sta vas novinarstvo in filozofija .,https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580041.s51.mp3,zanimala sta vas novinarstvo in filozofija,VERB AUX PRON NOUN CCONJ NOUN,Artur-J-Gvecg-P580041.s52_reseg.717,Artur-J-G4521,ja .,https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580041.s52.mp3,ja,PART,1,0,1,ja,ja,PART,root,responsive,0,1,a_continues,
Artur-J-Gvecg-P580041,Artur-J-Gvecg-P580041.s65_reseg.723,Artur-J-G4531,sklenjen krog .,https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580041.s65.mp3,sklenjen krog,ADJ NOUN,Artur-J-Gvecg-P580041.s66_reseg.724,Artur-J-G4521,"ja , res .",https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580041.s66.mp3,ja res,PART ADV,2,0,1,ja,ja,PART,discourse,responsive,0,1,a_continues,
Artur-J-Gvecg-P580041,Artur-J-Gvecg-P580041.s70_reseg.728,Artur-J-G4531,zelo hitro se je vse odvijalo .,https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580041.s70.mp3,zelo hitro se je vse odvijalo,ADV ADV PRON AUX DET VERB,Artur-J-Gvecg-P580041.s71_reseg.729,Artur-J-G4521,"ja , saj čas gre hitro .",https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580041.s71.mp3,ja saj čas gre hitro,PART CCONJ NOUN VERB ADV,5,0,0,ja,ja,PART,discourse,responsive,0,0,not_all_in_lexicon,
